격자순번,격자100m,위도,경도,실제값,예측값,시계열예측값
480,다바814062,36.25331382,127.2935185,0,0,0.8635074
481,다바814063,36.25421537,127.2935161,0,0,0.86490715
482,다바814064,36.25511692,127.2935138,0,0,0.79986066
483,다바814065,36.25601847,127.2935114,0,0,0.00065559
484,다바814066,36.25692002,127.293509,0,0,0.00065559
485,다바814067,36.25782157,127.2935067,0,0,0.00091505
486,다바814068,36.25872312,127.2935043,0,0,0.8661324
487,다바814069,36.25962467,127.2935019,0,0,0.8665591
488,다바814070,36.26052622,127.2934995,0,0,0.8760245
489,다바814071,36.26142777,127.2934972,0,0,0.8645159
490,다바814072,36.26232932,127.2934948,0,0,0.8760123
491,다바814073,36.26323086,127.2934924,0,0,0.87601715
492,다바814074,36.26413241,127.29349,0,0,0.87602216
493,다바815029,36.2235645,127.2947094,0,0,0.8760168
494,다바815030,36.22446605,127.2947071,0,0,0.87601197
495,다바815031,36.22536761,127.2947047,1,0,0.8760182
496,다바815032,36.22626916,127.2947024,0,0,0.8661965
497,다바815033,36.22717072,127.2947,0,0,0.86023575
498,다바815034,36.22807227,127.2946976,0,0,0.86545473
499,다바815035,36.22897382,127.2946953,0,0,0.86588514
500,다바815036,36.22987538,127.2946929,0,0,0.8656244
501,다바815037,36.23077693,127.2946906,0,0,0.8657537
502,다바815038,36.23167849,127.2946882,0,0,0.86586285
503,다바815039,36.23258004,127.2946859,0,0,0.85865694
504,다바815040,36.23348159,127.2946835,0,0,0.8618109
505,다바815041,36.23438315,127.2946811,0,0,0.68610936
506,다바815042,36.2352847,127.2946788,0,0,0.00065559
507,다바815043,36.23618625,127.2946764,0,0,0.85649455
508,다바815044,36.23708781,127.2946741,0,0,0.7592371
509,다바815045,36.23798936,127.2946717,0,0,0.00065559
510,다바815046,36.23889091,127.2946694,0,0,0.00065559
511,다바815047,36.23979246,127.294667,0,0,0.00065559
512,다바815048,36.24069402,127.2946646,0,0,0.00065559
513,다바815049,36.24159557,127.2946623,0,0,0.00065559
514,다바815050,36.24249712,127.2946599,0,0,0.00065559
515,다바815051,36.24339867,127.2946576,0,0,0.8632061
516,다바815052,36.24430022,127.2946552,0,0,0.86318964
517,다바815053,36.24520178,127.2946529,0,0,0.00065559
518,다바815054,36.24610333,127.2946505,0,0,0.00065559
519,다바815055,36.24700488,127.2946481,0,0,0.8636725
520,다바815056,36.24790643,127.2946458,0,0,0.8654334
521,다바815057,36.24880798,127.2946434,0,0,0.8655094
522,다바815058,36.24970953,127.2946411,0,0,0.00065559
523,다바815059,36.25061108,127.2946387,0,0,0.00065559
524,다바815060,36.25151263,127.2946363,0,0,0.00065559
525,다바815061,36.25241419,127.294634,0,0,0.00065559
526,다바815062,36.25331574,127.2946316,0,0,0.8655821
527,다바815063,36.25421729,127.2946293,0,0,0.86538345
528,다바815064,36.25511884,127.2946269,0,0,0.86571866
529,다바815065,36.25602039,127.2946245,0,0,0.86445427
530,다바815066,36.25692194,127.2946222,0,0,0.8452626
531,다바815067,36.25782349,127.2946198,0,0,0.00065559
532,다바815068,36.25872504,127.2946175,0,0,0.00065559
533,다바815069,36.25962659,127.2946151,0,0,0.002050942
534,다바815070,36.26052813,127.2946127,0,0,0.86608714
535,다바815071,36.26142968,127.2946104,0,0,0.8651711
536,다바815072,36.26233123,127.294608,0,0,0.87601686
537,다바815073,36.26323278,127.2946057,0,0,0.8655809
538,다바815074,36.26413433,127.2946033,0,0,0.86548376
539,다바815075,36.26503588,127.2946009,0,0,0.69579655
540,다바815076,36.26593743,127.2945986,0,0,0.00065559
541,다바816028,36.22266485,127.2958244,0,0,0.8642173
542,다바816029,36.2235664,127.2958221,0,0,0.8641644
543,다바816030,36.22446796,127.2958198,0,0,0.87604076
544,다바816031,36.22536951,127.2958174,0,0,0.87601405
545,다바816032,36.22627107,127.2958151,0,0,0.00065559
546,다바816033,36.22717262,127.2958127,0,0,0.00065559
547,다바816034,36.22807417,127.2958104,0,0,0.00065559
548,다바816035,36.22897573,127.295808,0,0,0.00065559
549,다바816036,36.22987728,127.2958057,0,0,0.00065559
550,다바816037,36.23077884,127.2958034,0,0,0.00065559
551,다바816038,36.23168039,127.295801,0,0,0.8658411
552,다바816039,36.23258194,127.2957987,0,0,0.8657789
553,다바816040,36.2334835,127.2957963,0,0,0.8658314
554,다바816041,36.23438505,127.295794,0,0,0.8296462
555,다바816042,36.2352866,127.2957916,0,0,0.76579785
556,다바816043,36.23618816,127.2957893,0,0,0.8182982
557,다바816044,36.23708971,127.2957869,0,0,0.00065559
558,다바816045,36.23799126,127.2957846,0,0,0.7152645
559,다바816046,36.23889282,127.2957823,0,0,0.00065559
560,다바816047,36.23979437,127.2957799,0,0,0.00065559
561,다바816048,36.24069592,127.2957776,0,0,0.00065559
562,다바816049,36.24159747,127.2957752,0,0,0.00065559
563,다바816050,36.24249903,127.2957729,0,0,0.8633675
564,다바816051,36.24340058,127.2957705,0,0,0.8597395
565,다바816052,36.24430213,127.2957682,0,0,0.86438423
566,다바816053,36.24520368,127.2957658,0,0,0.87602705
567,다바816054,36.24610523,127.2957635,0,0,0.00065559
568,다바816055,36.24700678,127.2957611,0,0,0.80917853
569,다바816056,36.24790834,127.2957588,0,0,0.8651173
570,다바816057,36.24880989,127.2957565,0,0,0.8654604
571,다바816058,36.24971144,127.2957541,0,0,0.00065559
572,다바816059,36.25061299,127.2957518,0,0,0.00065559
573,다바816060,36.25151454,127.2957494,0,0,0.8633969
574,다바816061,36.25241609,127.2957471,0,0,0.00065559
575,다바816062,36.25331764,127.2957447,0,0,0.00065559
576,다바816063,36.25421919,127.2957424,0,0,0.00065559
577,다바816064,36.25512074,127.29574,0,0,0.00065559
578,다바816065,36.25602229,127.2957377,0,0,0.8657827
579,다바816066,36.25692384,127.2957353,0,0,0.8656328
580,다바816067,36.25782539,127.295733,0,0,0.8115357
581,다바816068,36.25872694,127.2957306,0,0,0.00065559
582,다바816069,36.25962849,127.2957283,0,0,0.68263036
583,다바816070,36.26053004,127.2957259,0,0,0.8661017
584,다바816071,36.26143159,127.2957236,0,0,0.8609741
585,다바816072,36.26233314,127.2957213,0,0,0.8654411
586,다바816073,36.26323469,127.2957189,0,0,0.86562496
587,다바816074,36.26413624,127.2957166,0,0,0.8649136
588,다바816075,36.26503779,127.2957142,0,0,0.8654592
589,다바816076,36.26593933,127.2957119,0,0,0.60438305
590,다바816077,36.26684088,127.2957095,0,0,0.8631697
591,다바817028,36.22266674,127.2969371,0,0,0.8650425
592,다바817029,36.2235683,127.2969348,0,0,0.8649199
593,다바817030,36.22446985,127.2969325,0,0,0.8651386
594,다바817031,36.2253714,127.2969301,0,0,0.8649741
595,다바817032,36.22627296,127.2969278,0,0,0.00065559
596,다바817033,36.22717451,127.2969255,0,0,0.00065559
597,다바817034,36.22807607,127.2969231,0,0,0.00065559
598,다바817035,36.22897762,127.2969208,0,0,0.00065559
599,다바817036,36.22987918,127.2969185,0,0,0.86576694
600,다바817037,36.23078073,127.2969161,0,0,0.8657256
601,다바817038,36.23168228,127.2969138,0,0,0.00065559
602,다바817039,36.23258384,127.2969115,0,0,0.86574364
603,다바817040,36.23348539,127.2969091,0,0,0.85959977
604,다바817041,36.23438695,127.2969068,0,0,0.85977626
605,다바817042,36.2352885,127.2969045,0,0,0.00065559
606,다바817043,36.23619005,127.2969021,0,0,0.8642835
607,다바817044,36.23709161,127.2968998,0,0,0.00065559
608,다바817045,36.23799316,127.2968975,0,0,0.00065559
609,다바817046,36.23889471,127.2968952,0,0,0.8519408
610,다바817047,36.23979626,127.2968928,0,0,0.00065559
611,다바817048,36.24069782,127.2968905,0,0,0.00065559
612,다바817049,36.24159937,127.2968882,0,0,0.00065559
613,다바817050,36.24250092,127.2968858,0,0,0.00065559
614,다바817051,36.24340247,127.2968835,0,0,0.8639845
615,다바817052,36.24430402,127.2968812,0,0,0.8610839
616,다바817053,36.24520558,127.2968788,0,0,0.8652129
617,다바817054,36.24610713,127.2968765,0,0,0.86493886
618,다바817055,36.24700868,127.2968742,0,0,0.00065559
619,다바817056,36.24791023,127.2968718,0,0,0.8635899
620,다바817057,36.24881178,127.2968695,0,0,0.8643293
621,다바817058,36.24971333,127.2968672,0,0,0.00065559
622,다바817059,36.25061488,127.2968648,0,0,0.8657942
623,다바817060,36.25151644,127.2968625,0,0,0.8603884
624,다바817061,36.25241799,127.2968602,0,0,0.00065559
625,다바817062,36.25331954,127.2968578,0,0,0.00065559
626,다바817063,36.25422109,127.2968555,0,0,0.00065559
627,다바817064,36.25512264,127.2968532,0,0,0.8563925
628,다바817065,36.25602419,127.2968508,0,0,0.8650297
629,다바817066,36.25692574,127.2968485,0,0,0.86588526
630,다바817067,36.25782729,127.2968462,0,0,0.8650329
631,다바817068,36.25872884,127.2968438,0,0,0.87603545
632,다바817069,36.25963039,127.2968415,0,0,0.00065559
633,다바817070,36.26053194,127.2968392,0,0,0.00065559
634,다바817071,36.26143349,127.2968368,0,0,0.71810913
635,다바817072,36.26233504,127.2968345,0,0,0.00065559
636,다바817073,36.26323658,127.2968321,0,0,0.6942897
637,다바817074,36.26413813,127.2968298,0,0,0.6845238
638,다바817075,36.26503968,127.2968275,0,0,0.86529636
639,다바817076,36.26594123,127.2968251,0,0,0.8530353
640,다바817077,36.26684278,127.2968228,0,0,0.00065559
641,다바818027,36.22176707,127.2980521,0,0,0.13413897
642,다바818028,36.22266862,127.2980498,0,0,0.6947126
643,다바818029,36.22357018,127.2980475,0,0,0.86657846
644,다바818030,36.22447173,127.2980451,0,0,0.8658824
645,다바818031,36.22537329,127.2980428,0,0,0.86588657
646,다바818032,36.22627484,127.2980405,0,0,0.8657294
647,다바818033,36.2271764,127.2980382,0,0,0.00065559
648,다바818034,36.22807795,127.2980359,0,0,0.00065559
649,다바818035,36.22897951,127.2980336,0,0,0.00065559
650,다바818036,36.22988106,127.2980312,0,0,0.00065559
651,다바818037,36.23078261,127.2980289,0,0,0.00065559
652,다바818038,36.23168417,127.2980266,0,0,0.00065559
653,다바818039,36.23258572,127.2980243,0,0,0.00065559
654,다바818040,36.23348728,127.298022,0,0,0.00065559
655,다바818041,36.23438883,127.2980196,0,0,0.00065559
656,다바818042,36.23529038,127.2980173,0,0,0.00065559
657,다바818043,36.23619194,127.298015,0,0,0.00065559
658,다바818044,36.23709349,127.2980127,0,0,0.00065559
659,다바818045,36.23799504,127.2980104,0,0,0.00065559
660,다바818046,36.23889659,127.298008,0,0,0.8634799
661,다바818047,36.23979815,127.2980057,0,0,0.00065559
662,다바818048,36.2406997,127.2980034,0,0,0.8612087
663,다바818049,36.24160125,127.2980011,0,0,0.00065559
664,다바818050,36.2425028,127.2979988,0,0,0.00065559
665,다바818051,36.24340436,127.2979965,0,0,0.00065559
666,다바818052,36.24430591,127.2979941,0,0,0.00065559
667,다바818053,36.24520746,127.2979918,0,0,0.86499923
668,다바818054,36.24610901,127.2979895,0,0,0.8654786
669,다바818055,36.24701056,127.2979872,0,0,0.8654003
670,다바818056,36.24791212,127.2979849,0,0,0.86585444
671,다바818057,36.24881367,127.2979825,0,0,0.86457443
672,다바818058,36.24971522,127.2979802,0,0,0.8657503
673,다바818059,36.25061677,127.2979779,0,0,0.8657274
674,다바818060,36.25151832,127.2979756,0,0,0.68646264
675,다바818061,36.25241987,127.2979732,0,0,0.8583617
676,다바818062,36.25332142,127.2979709,0,0,0.8612623
677,다바818063,36.25422297,127.2979686,0,0,0.8642151
678,다바818064,36.25512452,127.2979663,0,0,0.85914785
679,다바818065,36.25602607,127.297964,0,0,0.00065559
680,다바818066,36.25692762,127.2979616,0,0,0.8658681
681,다바818067,36.25782917,127.2979593,1,0,0.8760154
682,다바818068,36.25873072,127.297957,0,0,0.86603785
683,다바818069,36.25963227,127.2979547,0,0,0.00065559
684,다바818070,36.26053382,127.2979524,0,0,0.8431467
685,다바818071,36.26143537,127.29795,0,0,0.6891508
686,다바818072,36.26233692,127.2979477,0,0,0.00065559
687,다바818073,36.26323847,127.2979454,0,0,0.67324686
688,다바818074,36.26414002,127.2979431,0,0,0.6938819
689,다바818075,36.26504157,127.2979407,0,0,0.876038
690,다바818076,36.26594312,127.2979384,0,0,0.00065559
691,다바818077,36.26684467,127.2979361,0,0,0.00065559
692,다바818078,36.26774621,127.2979338,0,0,0.86575407
693,다바818079,36.26864776,127.2979315,0,0,0.00065559
694,다바819027,36.22176894,127.2991648,0,0,0.068990394
695,다바819028,36.2226705,127.2991624,0,0,0.8656108
696,다바819029,36.22357205,127.2991601,1,0,0.87602395
697,다바819030,36.22447361,127.2991578,0,0,0.87602043
698,다바819031,36.22537516,127.2991555,0,0,0.86534417
699,다바819032,36.22627672,127.2991532,0,0,0.001021355
700,다바819033,36.22717827,127.2991509,0,0,0.00065559
701,다바819034,36.22807982,127.2991486,0,0,0.676187
702,다바819035,36.22898138,127.2991463,0,0,0.00065559
703,다바819036,36.22988293,127.299144,0,0,0.8652655
704,다바819037,36.23078449,127.2991417,0,0,0.00065559
705,다바819038,36.23168604,127.2991394,0,0,0.8670278
706,다바819039,36.2325876,127.2991371,0,0,0.00065559
707,다바819040,36.23348915,127.2991348,0,0,0.8398249
708,다바819041,36.2343907,127.2991325,0,0,0.00065559
709,다바819042,36.23529226,127.2991302,0,0,0.00065559
710,다바819043,36.23619381,127.2991279,0,0,0.00065559
711,다바819044,36.23709536,127.2991256,0,0,0.00065559
712,다바819045,36.23799692,127.2991233,0,0,0.00065559
713,다바819046,36.23889847,127.2991209,0,0,0.86328083
714,다바819047,36.23980002,127.2991186,0,0,0.8624887
715,다바819048,36.24070157,127.2991163,0,0,0.00065559
716,다바819049,36.24160313,127.299114,0,0,0.00065559
717,다바819050,36.24250468,127.2991117,0,0,0.00065559
718,다바819051,36.24340623,127.2991094,0,0,0.8648047
719,다바819052,36.24430778,127.2991071,0,0,0.8760187
720,다바819053,36.24520934,127.2991048,0,0,0.86498606
721,다바819054,36.24611089,127.2991025,0,0,0.8648876
722,다바819055,36.24701244,127.2991002,0,0,0.00065559
723,다바819056,36.24791399,127.2990979,0,0,0.00065559
724,다바819057,36.24881554,127.2990956,0,0,0.86579
725,다바819058,36.24971709,127.2990933,0,0,0.8652719
726,다바819059,36.25061864,127.299091,0,0,0.8653033
727,다바819060,36.25152019,127.2990886,0,0,0.86562705
728,다바819061,36.25242175,127.2990863,0,0,0.86578184
729,다바819062,36.2533233,127.299084,0,0,0.87602377
730,다바819063,36.25422485,127.2990817,0,0,0.8663916
731,다바819064,36.2551264,127.2990794,0,0,0.68967324
732,다바819065,36.25602795,127.2990771,0,0,0.8545204
733,다바819066,36.2569295,127.2990748,0,0,0.8655307
734,다바819067,36.25783105,127.2990725,0,0,0.87602365
735,다바819068,36.2587326,127.2990702,0,0,0.87601596
736,다바819069,36.25963415,127.2990679,0,0,0.77526706
737,다바819070,36.2605357,127.2990656,0,0,0.8434406
738,다바819071,36.26143725,127.2990633,0,0,0.8633393
739,다바819072,36.2623388,127.2990609,0,0,0.68992674
740,다바819073,36.26324035,127.2990586,0,0,0.86092997
741,다바819074,36.26414189,127.2990563,0,0,0.8573174
742,다바819075,36.26504344,127.299054,0,0,0.846006
743,다바819076,36.26594499,127.2990517,0,0,0.00065559
744,다바819077,36.26684654,127.2990494,0,0,0.00065559
745,다바819078,36.26774809,127.2990471,0,0,0.00065559
746,다바819079,36.26864964,127.2990448,0,0,0.00065559
747,다바820027,36.2217708,127.3002774,0,0,0.8641229
748,다바820028,36.22267236,127.3002751,0,0,0.8760211
749,다바820029,36.22357391,127.3002728,0,0,0.8643957
750,다바820030,36.22447547,127.3002705,0,0,0.8647997
751,다바820031,36.22537702,127.3002682,0,0,0.87602055
752,다바820032,36.22627858,127.3002659,0,0,0.86458755
753,다바820033,36.22718013,127.3002637,0,0,0.8644932
754,다바820034,36.22808169,127.3002614,0,0,0.86513716
755,다바820035,36.22898324,127.3002591,0,0,0.831585
756,다바820036,36.2298848,127.3002568,0,0,0.00065559
757,다바820037,36.23078635,127.3002545,0,0,0.00065559
758,다바820038,36.2316879,127.3002522,0,0,0.8630641
759,다바820039,36.23258946,127.3002499,0,0,0.69201267
760,다바820040,36.23349101,127.3002476,0,0,0.8638068
761,다바820041,36.23439257,127.3002453,0,0,0.8227201
762,다바820042,36.23529412,127.300243,0,0,0.8661013
763,다바820043,36.23619567,127.3002407,0,0,0.00065559
764,다바820044,36.23709723,127.3002384,0,0,0.00065559
765,다바820045,36.23799878,127.3002361,0,0,0.00065559
766,다바820046,36.23890033,127.3002338,0,0,0.00065559
767,다바820047,36.23980188,127.3002316,0,0,0.8651791
768,다바820048,36.24070344,127.3002293,0,0,0.87602806
769,다바820049,36.24160499,127.300227,0,0,0.8616533
770,다바820050,36.24250654,127.3002247,0,0,0.00065559
771,다바820051,36.24340809,127.3002224,0,0,0.86317736
772,다바820052,36.24430965,127.3002201,0,0,0.87601495
773,다바820053,36.2452112,127.3002178,1,0,0.87602097
774,다바820054,36.24611275,127.3002155,0,0,0.86565393
775,다바820055,36.2470143,127.3002132,0,0,0.00065559
776,다바820056,36.24791585,127.3002109,0,0,0.00065559
777,다바820057,36.24881741,127.3002086,0,0,0.00065559
778,다바820058,36.24971896,127.3002063,0,0,0.00065559
779,다바820059,36.25062051,127.300204,0,0,0.00065559
780,다바820060,36.25152206,127.3002017,0,0,0.865666
781,다바820061,36.25242361,127.3001994,0,0,0.8658554
782,다바820062,36.25332516,127.3001971,0,0,0.86508054
783,다바820063,36.25422671,127.3001948,0,0,0.8691705
784,다바820064,36.25512826,127.3001925,0,0,0.6961276
785,다바820065,36.25602981,127.3001902,0,0,0.8555763
786,다바820066,36.25693136,127.3001879,0,0,0.8760266
787,다바820067,36.25783291,127.3001857,1,0,0.8760252
788,다바820068,36.25873446,127.3001834,0,0,0.8760209
789,다바820069,36.25963601,127.3001811,0,0,0.86479175
790,다바820070,36.26053756,127.3001788,0,0,0.8656948
791,다바820071,36.26143911,127.3001765,0,0,0.8654351
792,다바820072,36.26234066,127.3001742,0,0,0.86428314
793,다바820073,36.26324221,127.3001719,0,0,0.8439141
794,다바820074,36.26414376,127.3001696,0,0,0.862567
795,다바820075,36.26504531,127.3001673,0,0,0.84803945
796,다바820076,36.26594686,127.300165,0,0,0.8664002
797,다바820077,36.26684841,127.3001627,0,0,0.66674286
798,다바820078,36.26774995,127.3001604,0,0,0.8047563
799,다바820079,36.2686515,127.3001581,0,0,0.00065559
800,다바820080,36.26955305,127.3001558,0,0,0.00065559
801,다바821027,36.22177265,127.3013901,0,0,0.86351734
802,다바821028,36.22267421,127.3013878,0,0,0.865403
803,다바821029,36.22357577,127.3013855,0,0,0.87602556
804,다바821030,36.22447732,127.3013832,0,0,0.8661764
805,다바821031,36.22537888,127.3013809,0,0,0.8640116
806,다바821032,36.22628043,127.3013787,0,0,0.8638435
807,다바821033,36.22718199,127.3013764,0,0,0.8641671
808,다바821034,36.22808354,127.3013741,0,0,0.8635682
809,다바821035,36.22898509,127.3013718,0,0,0.8648016
810,다바821036,36.22988665,127.3013695,0,0,0.8667385
811,다바821037,36.2307882,127.3013673,0,0,0.00065559
812,다바821038,36.23168976,127.301365,0,0,0.85413736
813,다바821039,36.23259131,127.3013627,0,0,0.86362845
814,다바821040,36.23349286,127.3013604,0,0,0.863978
