grid_idx,격자100m,위도,경도
737,다바819071,36.26143725,127.2990633
738,다바819072,36.2623388,127.2990609
739,다바819073,36.26324035,127.2990586
740,다바819074,36.26414189,127.2990563
741,다바819075,36.26504344,127.299054
742,다바819076,36.26594499,127.2990517
743,다바819077,36.26684654,127.2990494
744,다바819078,36.26774809,127.2990471
745,다바819079,36.26864964,127.2990448
746,다바820027,36.2217708,127.3002774
747,다바820028,36.22267236,127.3002751
748,다바820029,36.22357391,127.3002728
749,다바820030,36.22447547,127.3002705
750,다바820031,36.22537702,127.3002682
751,다바820032,36.22627858,127.3002659
752,다바820033,36.22718013,127.3002637
753,다바820034,36.22808169,127.3002614
754,다바820035,36.22898324,127.3002591
755,다바820036,36.2298848,127.3002568
756,다바820037,36.23078635,127.3002545
757,다바820038,36.2316879,127.3002522
758,다바820039,36.23258946,127.3002499
759,다바820040,36.23349101,127.3002476
760,다바820041,36.23439257,127.3002453
761,다바820042,36.23529412,127.300243
762,다바820043,36.23619567,127.3002407
763,다바820044,36.23709723,127.3002384
764,다바820045,36.23799878,127.3002361
765,다바820046,36.23890033,127.3002338
766,다바820047,36.23980188,127.3002316
767,다바820048,36.24070344,127.3002293
768,다바820049,36.24160499,127.300227
769,다바820050,36.24250654,127.3002247
770,다바820051,36.24340809,127.3002224
771,다바820052,36.24430965,127.3002201
772,다바820053,36.2452112,127.3002178
773,다바820054,36.24611275,127.3002155
774,다바820055,36.2470143,127.3002132
775,다바820056,36.24791585,127.3002109
776,다바820057,36.24881741,127.3002086
777,다바820058,36.24971896,127.3002063
778,다바820059,36.25062051,127.300204
779,다바820060,36.25152206,127.3002017
780,다바820061,36.25242361,127.3001994
781,다바820062,36.25332516,127.3001971
782,다바820063,36.25422671,127.3001948
783,다바820064,36.25512826,127.3001925
784,다바820065,36.25602981,127.3001902
785,다바820066,36.25693136,127.3001879
786,다바820067,36.25783291,127.3001857
787,다바820068,36.25873446,127.3001834
788,다바820069,36.25963601,127.3001811
789,다바820070,36.26053756,127.3001788
790,다바820071,36.26143911,127.3001765
791,다바820072,36.26234066,127.3001742
792,다바820073,36.26324221,127.3001719
793,다바820074,36.26414376,127.3001696
794,다바820075,36.26504531,127.3001673
795,다바820076,36.26594686,127.300165
796,다바820077,36.26684841,127.3001627
797,다바820078,36.26774995,127.3001604
798,다바820079,36.2686515,127.3001581
799,다바820080,36.26955305,127.3001558
800,다바821027,36.22177265,127.3013901
801,다바821028,36.22267421,127.3013878
802,다바821029,36.22357577,127.3013855
803,다바821030,36.22447732,127.3013832
804,다바821031,36.22537888,127.3013809
805,다바821032,36.22628043,127.3013787
806,다바821033,36.22718199,127.3013764
807,다바821034,36.22808354,127.3013741
808,다바821035,36.22898509,127.3013718
809,다바821036,36.22988665,127.3013695
810,다바821037,36.2307882,127.3013673
811,다바821038,36.23168976,127.301365
812,다바821039,36.23259131,127.3013627
813,다바821040,36.23349286,127.3013604
814,다바821041,36.23439442,127.3013581
815,다바821042,36.23529597,127.3013559
816,다바821043,36.23619753,127.3013536
817,다바821044,36.23709908,127.3013513
818,다바821045,36.23800063,127.301349
819,다바821046,36.23890219,127.3013467
820,다바821047,36.23980374,127.3013445
821,다바821048,36.24070529,127.3013422
822,다바821049,36.24160684,127.3013399
823,다바821050,36.2425084,127.3013376
824,다바821051,36.24340995,127.3013353
825,다바821052,36.2443115,127.3013331
826,다바821053,36.24521305,127.3013308
827,다바821054,36.2461146,127.3013285
828,다바821055,36.24701616,127.3013262
829,다바821056,36.24791771,127.3013239
830,다바821057,36.24881926,127.3013216
831,다바821058,36.24972081,127.3013194
832,다바821059,36.25062236,127.3013171
833,다바821060,36.25152391,127.3013148
834,다바821061,36.25242546,127.3013125
835,다바821062,36.25332701,127.3013102
836,다바821063,36.25422857,127.3013079
837,다바821064,36.25513012,127.3013057
838,다바821065,36.25603167,127.3013034
839,다바821066,36.25693322,127.3013011
840,다바821067,36.25783477,127.3012988
841,다바821068,36.25873632,127.3012965
842,다바821069,36.25963787,127.3012943
843,다바821070,36.26053942,127.301292
844,다바821071,36.26144097,127.3012897
845,다바821072,36.26234252,127.3012874
846,다바821073,36.26324407,127.3012851
847,다바821074,36.26414561,127.3012828
848,다바821075,36.26504716,127.3012805
849,다바821076,36.26594871,127.3012783
850,다바821077,36.26685026,127.301276
851,다바821078,36.26775181,127.3012737
852,다바821079,36.26865336,127.3012714
853,다바821080,36.26955491,127.3012691
854,다바822028,36.22267605,127.3025005
855,다바822029,36.22357761,127.3024982
856,다바822030,36.22447916,127.3024959
857,다바822031,36.22538072,127.3024937
858,다바822032,36.22628227,127.3024914
859,다바822033,36.22718383,127.3024891
860,다바822034,36.22808538,127.3024869
861,다바822035,36.22898694,127.3024846
862,다바822036,36.22988849,127.3024823
863,다바822037,36.23079005,127.30248
864,다바822038,36.2316916,127.3024778
865,다바822039,36.23259315,127.3024755
866,다바822040,36.23349471,127.3024732
867,다바822041,36.23439626,127.302471
868,다바822042,36.23529781,127.3024687
869,다바822043,36.23619937,127.3024664
870,다바822044,36.23710092,127.3024642
871,다바822045,36.23800247,127.3024619
872,다바822046,36.23890403,127.3024596
873,다바822047,36.23980558,127.3024574
874,다바822048,36.24070713,127.3024551
875,다바822049,36.24160869,127.3024528
876,다바822050,36.24251024,127.3024506
877,다바822051,36.24341179,127.3024483
878,다바822052,36.24431334,127.302446
879,다바822053,36.2452149,127.3024438
880,다바822054,36.24611645,127.3024415
881,다바822055,36.247018,127.3024392
882,다바822056,36.24791955,127.302437
883,다바822057,36.2488211,127.3024347
884,다바822058,36.24972265,127.3024324
885,다바822059,36.25062421,127.3024301
886,다바822060,36.25152576,127.3024279
887,다바822061,36.25242731,127.3024256
888,다바822062,36.25332886,127.3024233
889,다바822063,36.25423041,127.3024211
890,다바822064,36.25513196,127.3024188
891,다바822065,36.25603351,127.3024165
892,다바822066,36.25693506,127.3024143
893,다바822067,36.25783661,127.302412
894,다바822068,36.25873816,127.3024097
895,다바822069,36.25963971,127.3024074
896,다바822070,36.26054126,127.3024052
897,다바822071,36.26144281,127.3024029
898,다바822072,36.26234436,127.3024006
899,다바822073,36.26324591,127.3023984
900,다바822074,36.26414746,127.3023961
901,다바822075,36.26504901,127.3023938
902,다바822076,36.26595056,127.3023915
903,다바822077,36.26685211,127.3023893
904,다바822078,36.26775365,127.302387
905,다바822079,36.2686552,127.3023847
906,다바822080,36.26955675,127.3023825
907,다바822081,36.2704583,127.3023802
908,다바823029,36.22357944,127.3036109
909,다바823036,36.22989032,127.3035951
910,다바823037,36.23079188,127.3035928
911,다바823038,36.23169343,127.3035906
912,다바823039,36.23259499,127.3035883
913,다바823040,36.23349654,127.3035861
914,다바823041,36.23439809,127.3035838
915,다바823042,36.23529965,127.3035816
916,다바823043,36.2362012,127.3035793
917,다바823044,36.23710275,127.303577
918,다바823045,36.23800431,127.3035748
919,다바823046,36.23890586,127.3035725
920,다바823047,36.23980741,127.3035703
921,다바823048,36.24070897,127.303568
922,다바823049,36.24161052,127.3035658
923,다바823050,36.24251207,127.3035635
924,다바823051,36.24341362,127.3035613
925,다바823052,36.24431518,127.303559
926,다바823053,36.24521673,127.3035567
927,다바823054,36.24611828,127.3035545
928,다바823055,36.24701983,127.3035522
929,다바823056,36.24792138,127.30355
930,다바823057,36.24882294,127.3035477
931,다바823058,36.24972449,127.3035455
932,다바823059,36.25062604,127.3035432
933,다바823060,36.25152759,127.3035409
934,다바823061,36.25242914,127.3035387
935,다바823062,36.25333069,127.3035364
936,다바823063,36.25423224,127.3035342
937,다바823064,36.25513379,127.3035319
938,다바823065,36.25603534,127.3035297
939,다바823066,36.25693689,127.3035274
940,다바823067,36.25783844,127.3035251
941,다바823068,36.25873999,127.3035229
942,다바823069,36.25964154,127.3035206
943,다바823070,36.26054309,127.3035184
944,다바823071,36.26144464,127.3035161
945,다바823072,36.26234619,127.3035139
946,다바823073,36.26324774,127.3035116
947,다바823074,36.26414929,127.3035093
948,다바823075,36.26505084,127.3035071
949,다바823076,36.26595239,127.3035048
950,다바823077,36.26685394,127.3035026
951,다바823078,36.26775549,127.3035003
952,다바823079,36.26865704,127.3034981
953,다바823080,36.26955859,127.3034958
954,다바823081,36.27046013,127.3034935
955,다바824035,36.22899059,127.3047101
956,다바824036,36.22989214,127.3047079
957,다바824037,36.2307937,127.3047056
958,다바824038,36.23169525,127.3047034
959,다바824039,36.23259681,127.3047011
960,다바824040,36.23349836,127.3046989
961,다바824041,36.23439991,127.3046966
962,다바824042,36.23530147,127.3046944
963,다바824043,36.23620302,127.3046922
964,다바824044,36.23710458,127.3046899
965,다바824045,36.23800613,127.3046877
966,다바824046,36.23890768,127.3046854
967,다바824047,36.23980924,127.3046832
968,다바824048,36.24071079,127.3046809
969,다바824049,36.24161234,127.3046787
970,다바824050,36.24251389,127.3046765
971,다바824051,36.24341545,127.3046742
972,다바824052,36.244317,127.304672
973,다바824053,36.24521855,127.3046697
974,다바824054,36.2461201,127.3046675
975,다바824055,36.24702165,127.3046652
976,다바824056,36.24792321,127.304663
977,다바824057,36.24882476,127.3046608
978,다바824058,36.24972631,127.3046585
979,다바824059,36.25062786,127.3046563
980,다바824060,36.25152941,127.304654
981,다바824061,36.25243096,127.3046518
982,다바824062,36.25333251,127.3046495
983,다바824063,36.25423407,127.3046473
984,다바824064,36.25513562,127.304645
985,다바824065,36.25603717,127.3046428
986,다바824066,36.25693872,127.3046406
987,다바824067,36.25784027,127.3046383
988,다바824068,36.25874182,127.3046361
989,다바824069,36.25964337,127.3046338
990,다바824070,36.26054492,127.3046316
991,다바824071,36.26144647,127.3046293
992,다바824072,36.26234802,127.3046271
993,다바824073,36.26324957,127.3046248
994,다바824074,36.26415112,127.3046226
995,다바824075,36.26505267,127.3046204
996,다바824076,36.26595421,127.3046181
997,다바824077,36.26685576,127.3046159
998,다바824078,36.26775731,127.3046136
999,다바824079,36.26865886,127.3046114
1000,다바824080,36.26956041,127.3046091
1001,다바824081,36.27046196,127.3046069
1002,다바824082,36.27136351,127.3046046
1003,다바825033,36.22718929,127.3058273
1004,다바825034,36.22809085,127.3058251
1005,다바825035,36.2289924,127.3058229
1006,다바825036,36.22989395,127.3058206
1007,다바825037,36.23079551,127.3058184
1008,다바825038,36.23169706,127.3058162
1009,다바825039,36.23259862,127.3058139
1010,다바825040,36.23350017,127.3058117
1011,다바825041,36.23440173,127.3058095
1012,다바825042,36.23530328,127.3058073
1013,다바825043,36.23620483,127.305805
1014,다바825044,36.23710639,127.3058028
1015,다바825045,36.23800794,127.3058006
1016,다바825046,36.23890949,127.3057983
1017,다바825047,36.23981105,127.3057961
1018,다바825048,36.2407126,127.3057939
1019,다바825049,36.24161415,127.3057916
1020,다바825050,36.24251571,127.3057894
1021,다바825051,36.24341726,127.3057872
1022,다바825052,36.24431881,127.305785
1023,다바825053,36.24522036,127.3057827
1024,다바825054,36.24612191,127.3057805
1025,다바825055,36.24702347,127.3057783
1026,다바825056,36.24792502,127.305776
1027,다바825057,36.24882657,127.3057738
1028,다바825058,36.24972812,127.3057716
1029,다바825059,36.25062967,127.3057693
1030,다바825060,36.25153123,127.3057671
1031,다바825061,36.25243278,127.3057649
1032,다바825062,36.25333433,127.3057626
1033,다바825063,36.25423588,127.3057604
1034,다바825064,36.25513743,127.3057582
1035,다바825065,36.25603898,127.3057559
1036,다바825066,36.25694053,127.3057537
1037,다바825067,36.25784208,127.3057515
1038,다바825068,36.25874363,127.3057492
1039,다바825069,36.25964518,127.305747
1040,다바825070,36.26054673,127.3057448
1041,다바825071,36.26144828,127.3057426
1042,다바825072,36.26234983,127.3057403
1043,다바825073,36.26325138,127.3057381
1044,다바825074,36.26415293,127.3057359
1045,다바825075,36.26505448,127.3057336
1046,다바825076,36.26595603,127.3057314
1047,다바825077,36.26685758,127.3057292
1048,다바825078,36.26775913,127.3057269
1049,다바825079,36.26866067,127.3057247
1050,다바825080,36.26956222,127.3057225
1051,다바825081,36.27046377,127.3057202
1052,다바825082,36.27136532,127.305718
1053,다바826032,36.22628954,127.3069423
1054,다바826033,36.22719109,127.30694
1055,다바826034,36.22809265,127.3069378
1056,다바826035,36.2289942,127.3069356
1057,다바826036,36.22989576,127.3069334
1058,다바826037,36.23079731,127.3069312
1059,다바826038,36.23169886,127.306929
1060,다바826039,36.23260042,127.3069267
1061,다바826040,36.23350197,127.3069245
1062,다바826041,36.23440353,127.3069223
1063,다바826042,36.23530508,127.3069201
1064,다바826043,36.23620663,127.3069179
1065,다바826044,36.23710819,127.3069157
1066,다바826045,36.23800974,127.3069134
1067,다바826046,36.23891129,127.3069112
1068,다바826047,36.23981285,127.306909
1069,다바826048,36.2407144,127.3069068
1070,다바826049,36.24161595,127.3069046
1071,다바826050,36.24251751,127.3069024
1072,다바826051,36.24341906,127.3069001
1073,다바826052,36.24432061,127.3068979
1074,다바826053,36.24522216,127.3068957
1075,다바826054,36.24612372,127.3068935
1076,다바826055,36.24702527,127.3068913
1077,다바826056,36.24792682,127.3068891
1078,다바826057,36.24882837,127.3068868
1079,다바826058,36.24972992,127.3068846
1080,다바826059,36.25063148,127.3068824
1081,다바826060,36.25153303,127.3068802
1082,다바826061,36.25243458,127.306878
1083,다바826062,36.25333613,127.3068757
1084,다바826063,36.25423768,127.3068735
1085,다바826064,36.25513923,127.3068713
1086,다바826065,36.25604078,127.3068691
1087,다바826066,36.25694233,127.3068669
1088,다바826067,36.25784388,127.3068646
1089,다바826068,36.25874543,127.3068624
1090,다바826069,36.25964698,127.3068602
1091,다바826070,36.26054853,127.306858
1092,다바826071,36.26145008,127.3068558
1093,다바826072,36.26235163,127.3068536
1094,다바826073,36.26325318,127.3068513
1095,다바826074,36.26415473,127.3068491
1096,다바826075,36.26505628,127.3068469
1097,다바826076,36.26595783,127.3068447
1098,다바826077,36.26685938,127.3068425
1099,다바826078,36.26776093,127.3068402
1100,다바826079,36.26866248,127.306838
1101,다바826080,36.26956403,127.3068358
1102,다바826081,36.27046558,127.3068336
